CIDADE;UF;ANOMES;RENDA;POPULACAO;LEADS;PEDIDOS;RESTAURANTES;CHURN;REATIVACAO;CHS;MUB;IBGE_TIPO_MUNICIPIO;RECEITA_RESTAURANTE_ATIVO
RIO GRANDE DA SERRA;SP;202401;1000;52009;7;152;6;0;3;3826;617;Metrópole;56
RIO GRANDE DA SERRA;SP;202402;1000;52009;12;190;9;2;1;3826;153;Metrópole;56
RIO GRANDE DA SERRA;SP;202403;1000;52009;15;215;9;3;1;3826;136;Metrópole;56
RIOLANDIA;SP;202401;1000;12856;3;63;3;0;1;731;134;Centro Local;21
RIOLANDIA;SP;202402;1000;12856;3;52;2;1;0;731;7;Centro Local;21
RIOLANDIA;SP;202403;1000;12856;5;45;3;1;1;731;206;Centro Local;21
RIVERSUL;SP;202401;1000;5364;2;2;1;0;1;235;9;Centro Local;17
RIVERSUL;SP;202402;1000;5364;2;30;2;0;1;235;50;Centro Local;17
RIVERSUL;SP;202403;1000;5364;4;68;3;0;0;235;34;Centro Local;17
ROSANA;SP;202401;6000;15929;6;53;5;0;1;1246;119;Centro Local;47
ROSANA;SP;202402;6000;15929;10;168;7;2;1;1246;184;Centro Local;47
ROSANA;SP;202403;6000;15929;12;217;8;4;3;1246;144;Centro Local;47
ROSEIRA;SP;202402;1000;10888;1;58;1;0;0;635;136;Capital Regional;32
ROSEIRA;SP;202403;1000;10888;4;26;1;1;0;635;34;Capital Regional;32
RUBIACEA;SP;202401;1000;3195;1;3;1;0;0;150;17;Centro Local;6
RUBIACEA;SP;202402;1000;3195;1;0;0;1;0;150;0;Centro Local;6
RUBIACEA;SP;202403;1000;3195;2;32;2;0;1;150;21;Centro Local;6
SABINO;SP;202401;1000;5638;1;58;1;0;1;515;30;Centro Local;20
SABINO;SP;202402;1000;5638;2;19;2;0;0;515;82;Centro Local;20
SABINO;SP;202403;1000;5638;3;66;3;0;0;515;80;Centro Local;20
SALES;SP;202401;1000;6481;4;54;2;0;1;40;2;Centro Local;23
SALES;SP;202402;1000;6481;5;58;3;0;0;40;2;Centro Local;23
SALES;SP;202403;1000;6481;6;38;2;2;1;40;8;Centro Local;23
SALES OLIVEIRA;SP;202401;1000;12103;1;8;1;0;0;177;37;Centro Local;24
SALES OLIVEIRA;SP;202402;1000;12103;5;62;3;0;0;177;32;Centro Local;24
SALES OLIVEIRA;SP;202403;1000;12103;6;34;2;2;1;177;43;Centro Local;24
SALESOPOLIS;SP;202401;1000;17363;5;27;1;1;0;1062;252;Metrópole;47
SALESOPOLIS;SP;202402;1000;17363;5;98;3;0;2;1062;32;Metrópole;47
SALESOPOLIS;SP;202403;1000;17363;7;119;4;2;2;1062;81;Metrópole;47
SALMOURAO;SP;202401;1000;5372;2;56;1;0;0;397;68;Centro Local;9
SALMOURAO;SP;202402;1000;5372;2;48;1;0;0;397;67;Centro Local;9
SALMOURAO;SP;202403;1000;5372;2;12;1;1;1;397;34;Centro Local;9
SALTINHO;SP;202401;2000;8498;1;0;0;1;0;700;0;Capital Regional;21
SALTINHO;SP;202402;2000;8498;1;0;0;0;0;700;0;Capital Regional;21
SALTINHO;SP;202403;2000;8498;4;24;1;0;0;700;111;Capital Regional;21
SALTO;SP;202401;3000;120779;30;447;19;6;0;6408;1383;Centro Sub-Regional;373
SALTO;SP;202402;3000;120779;47;681;30;4;6;6408;511;Centro Sub-Regional;373
SALTO;SP;202403;3000;120779;56;930;38;9;12;6408;1786;Centro Sub-Regional;373
SALTO DE PIRAPORA;SP;202401;2000;46285;7;60;2;2;0;609;153;Capital Regional;91
SALTO DE PIRAPORA;SP;202402;2000;46285;11;85;6;1;2;609;3;Capital Regional;91
SALTO DE PIRAPORA;SP;202403;2000;46285;15;229;9;3;2;609;91;Capital Regional;91
SALTO GRANDE;SP;202401;1000;9396;4;55;2;0;0;397;34;Centro Local;20
SALTO GRANDE;SP;202402;1000;9396;5;67;4;0;2;397;93;Centro Local;20
SALTO GRANDE;SP;202403;1000;9396;8;147;7;0;0;397;100;Centro Local;20
SANDOVALINA;SP;202403;3000;4405;1;18;1;0;0;28;1;Centro Local;5
SANTA ADELIA;SP;202401;1000;15639;6;112;4;0;1;1448;186;Centro Sub-Regional;32
SANTA ADELIA;SP;202402;1000;15639;8;206;6;1;2;1448;160;Centro Sub-Regional;32
SANTA ADELIA;SP;202403;1000;15639;9;195;8;0;1;1448;204;Centro Sub-Regional;32
SANTA ALBERTINA;SP;202401;1000;6036;2;55;2;0;0;391;37;Centro Local;11
SANTA ALBERTINA;SP;202402;1000;6036;3;0;0;2;0;391;0;Centro Local;11
SANTA ALBERTINA;SP;202403;1000;6036;7;103;3;0;0;391;90;Centro Local;11
SANTA BARBARA D'OESTE;SP;202401;2000;195278;38;520;23;2;3;4270;257;Capital Regional;478
SANTA BARBARA D'OESTE;SP;202402;2000;195278;59;991;43;5;11;4270;163;Capital Regional;478
SANTA BARBARA D'OESTE;SP;202403;2000;195278;74;959;51;17;12;4270;252;Capital Regional;478
SANTA BRANCA;SP;202401;1000;14925;2;30;1;0;0;1355;24;Capital Regional;30
SANTA BRANCA;SP;202402;1000;14925;3;72;3;0;1;1355;230;Capital Regional;30
SANTA BRANCA;SP;202403;1000;14925;3;22;2;1;0;1355;336;Capital Regional;30
SANTA CLARA D'OESTE;SP;202401;2000;2111;1;0;0;1;0;123;0;Centro de Zona;2
SANTA CLARA D'OESTE;SP;202402;2000;2111;1;0;0;0;0;123;0;Centro de Zona;2
SANTA CLARA D'OESTE;SP;202403;2000;2111;2;26;1;0;1;123;25;Centro de Zona;2
SANTA CRUZ DA CONCEICAO;SP;202401;1000;4584;5;0;0;2;0;113;0;Centro Sub-Regional;18
SANTA CRUZ DA CONCEICAO;SP;202402;1000;4584;5;70;3;0;3;113;14;Centro Sub-Regional;18
SANTA CRUZ DA CONCEICAO;SP;202403;1000;4584;6;62;3;2;1;113;30;Centro Sub-Regional;18
SANTA CRUZ DA ESPERANCA;SP;202401;1000;2166;1;0;0;1;0;4;0;Capital Regional;2
SANTA CRUZ DA ESPERANCA;SP;202402;1000;2166;1;0;0;0;0;4;0;Capital Regional;2
SANTA CRUZ DA ESPERANCA;SP;202403;1000;2166;1;0;0;0;0;4;0;Capital Regional;2
SANTA CRUZ DAS PALMEIRAS;SP;202401;1000;35102;4;82;2;1;1;810;119;Centro Local;69
SANTA CRUZ DAS PALMEIRAS;SP;202402;1000;35102;9;187;6;0;1;810;142;Centro Local;69
SANTA CRUZ DAS PALMEIRAS;SP;202403;1000;35102;10;98;4;3;1;810;55;Centro Local;69
SANTA CRUZ DO RIO PARDO;SP;202401;2000;48207;16;219;13;1;3;4440;833;Centro Sub-Regional;131
SANTA CRUZ DO RIO PARDO;SP;202402;2000;48207;26;264;11;8;0;4440;396;Centro Sub-Regional;131
SANTA CRUZ DO RIO PARDO;SP;202403;2000;48207;33;507;23;5;11;4440;333;Centro Sub-Regional;131
SANTA FE DO SUL;SP;202401;2000;32796;6;135;5;0;2;1705;92;Centro de Zona;86
SANTA FE DO SUL;SP;202402;2000;32796;10;277;9;0;1;1705;66;Centro de Zona;86
SANTA FE DO SUL;SP;202403;2000;32796;13;100;6;4;0;1705;309;Centro de Zona;86
SANTA GERTRUDES;SP;202401;6000;27850;6;76;3;2;0;244;29;Centro Sub-Regional;53
SANTA GERTRUDES;SP;202402;6000;27850;10;93;3;2;1;244;8;Centro Sub-Regional;53
SANTA GERTRUDES;SP;202403;6000;27850;14;123;6;1;4;244;60;Centro Sub-Regional;53
SANTA ISABEL;SP;202401;1000;58529;7;61;5;0;1;722;191;Metrópole;103
SANTA ISABEL;SP;202402;1000;58529;11;148;7;3;2;722;126;Metrópole;103
SANTA ISABEL;SP;202403;1000;58529;19;357;14;1;2;722;112;Metrópole;103
SANTA LUCIA;SP;202402;1000;8889;1;20;1;0;0;381;71;Capital Regional;17
SANTA LUCIA;SP;202403;1000;8889;2;47;2;0;0;381;65;Capital Regional;17
SANTA MARIA DA SERRA;SP;202401;1000;6298;3;54;2;1;1;453;39;Centro Local;12
SANTA MARIA DA SERRA;SP;202402;1000;6298;5;51;2;1;0;453;109;Centro Local;12
SANTA MARIA DA SERRA;SP;202403;1000;6298;5;98;5;0;3;453;71;Centro Local;12
SANTA MERCEDES;SP;202401;1000;2947;2;41;2;0;1;289;9;Centro Local;8
SANTA MERCEDES;SP;202402;1000;2947;3;17;2;1;0;289;2;Centro Local;8
SANTA MERCEDES;SP;202403;1000;2947;3;0;0;2;0;289;0;Centro Local;8
SANTA RITA DO PASSA QUATRO;SP;202401;1000;27641;7;132;4;1;1;305;28;Centro Local;55
SANTA RITA DO PASSA QUATRO;SP;202402;1000;27641;7;80;6;0;2;305;32;Centro Local;55
SANTA RITA DO PASSA QUATRO;SP;202403;1000;27641;11;222;9;1;0;305;57;Centro Local;55
SANTA RITA D'OESTE;SP;202401;1000;2476;4;28;3;0;0;64;12;Centro de Zona;7
SANTA RITA D'OESTE;SP;202402;1000;2476;8;185;6;1;1;64;4;Centro de Zona;7
SANTA RITA D'OESTE;SP;202403;1000;2476;8;37;3;5;2;64;10;Centro de Zona;7
SANTA ROSA DE VITERBO;SP;202401;1000;26960;7;123;4;1;0;2234;364;Centro Local;66
SANTA ROSA DE VITERBO;SP;202402;1000;26960;11;63;5;2;1;2234;461;Centro Local;66
SANTA ROSA DE VITERBO;SP;202403;1000;26960;12;190;7;3;4;2234;272;Centro Local;66
SANTA SALETE;SP;202402;1000;1558;1;0;0;0;0;112;0;Centro Local;0
SANTA SALETE;SP;202403;1000;1558;2;5;1;0;0;112;20;Centro Local;0
SANTANA DA PONTE PENSA;SP;202401;1000;1448;1;0;0;0;0;81;0;Centro de Zona;3
SANTANA DA PONTE PENSA;SP;202402;1000;1448;2;9;1;0;0;81;22;Centro de Zona;3
SANTANA DA PONTE PENSA;SP;202403;1000;1448;2;49;2;0;1;81;5;Centro de Zona;3
SANTANA DE PARNAIBA;SP;202401;3000;145073;37;585;25;3;2;10201;2553;Metrópole;297
SANTANA DE PARNAIBA;SP;202402;3000;145073;63;671;37;9;7;10201;2181;Metrópole;297
SANTANA DE PARNAIBA;SP;202403;3000;145073;85;1450;62;11;18;10201;809;Metrópole;297
SANTO ANASTACIO;SP;202401;1000;20855;9;154;7;1;2;2051;405;Centro Local;48
SANTO ANASTACIO;SP;202402;1000;20855;14;179;7;4;2;2051;108;Centro Local;48
SANTO ANASTACIO;SP;202403;1000;20855;15;290;11;1;4;2051;162;Centro Local;48
SANTO ANDRE;SP;202401;2000;723889;191;2613;119;14;21;62120;15831;Metrópole;1583
SANTO ANDRE;SP;202402;2000;723889;293;4486;187;41;46;62120;7673;Metrópole;1583
SANTO ANDRE;SP;202403;2000;723889;400;5827;258;68;73;62120;5755;Metrópole;1583
SANTO ANTONIO DA ALEGRIA;SP;202401;1000;7024;3;81;3;0;1;40;11;Centro Local;35
SANTO ANTONIO DA ALEGRIA;SP;202402;1000;7024;4;88;3;1;0;40;4;Centro Local;35
SANTO ANTONIO DA ALEGRIA;SP;202403;1000;7024;6;148;6;0;1;40;9;Centro Local;35
SANTO ANTONIO DE POSSE;SP;202401;3000;23742;4;110;3;0;1;322;60;Centro Local;52
SANTO ANTONIO DE POSSE;SP;202402;3000;23742;11;235;10;0;1;322;55;Centro Local;52
SANTO ANTONIO DE POSSE;SP;202403;3000;23742;17;327;10;4;1;322;1;Centro Local;52
SANTO ANTONIO DO ARACANGUA;SP;202401;1000;8541;7;90;5;0;0;366;105;Centro Local;24
SANTO ANTONIO DO ARACANGUA;SP;202402;1000;8541;10;138;6;3;2;366;7;Centro Local;24
SANTO ANTONIO DO ARACANGUA;SP;202403;1000;8541;11;162;8;1;2;366;26;Centro Local;24
SANTO ANTONIO DO JARDIM;SP;202401;1000;5926;5;149;5;0;1;514;128;Centro Local;14
SANTO ANTONIO DO JARDIM;SP;202402;1000;5926;6;54;4;1;0;514;108;Centro Local;14
SANTO ANTONIO DO JARDIM;SP;202403;1000;5926;9;201;6;1;2;514;71;Centro Local;14
SANTO ANTONIO DO PINHAL;SP;202401;1000;6843;2;88;2;0;0;107;11;Centro Local;39
SANTO ANTONIO DO PINHAL;SP;202402;1000;6843;3;130;3;0;0;107;8;Centro Local;39
SANTO ANTONIO DO PINHAL;SP;202403;1000;6843;5;89;3;0;0;107;18;Centro Local;39
SANTO EXPEDITO;SP;202401;1000;3159;2;34;1;1;0;210;47;Capital Regional;5
SANTO EXPEDITO;SP;202402;1000;3159;3;109;3;0;1;210;26;Capital Regional;5
SANTO EXPEDITO;SP;202403;1000;3159;4;46;3;0;0;210;34;Capital Regional;5
SANTOPOLIS DO AGUAPEI;SP;202401;1000;4856;3;60;2;0;0;476;7;Centro Local;12
SANTOPOLIS DO AGUAPEI;SP;202402;1000;4856;3;72;2;1;1;476;5;Centro Local;12
SANTOPOLIS DO AGUAPEI;SP;202403;1000;4856;4;96;3;1;1;476;40;Centro Local;12
SANTOS;SP;202401;2000;433991;125;1491;79;12;19;15126;1616;Capital Regional;1491
SANTOS;SP;202402;2000;433991;197;2718;124;32;28;15126;4163;Capital Regional;1491
SANTOS;SP;202403;2000;433991;254;3676;167;41;47;15126;2596;Capital Regional;1491
SAO BENTO DO SAPUCAI;SP;202401;1000;10907;9;178;9;0;2;1039;306;Centro Local;47
SAO BENTO DO SAPUCAI;SP;202402;1000;10907;12;267;9;3;0;1039;71;Centro Local;47
SAO BENTO DO SAPUCAI;SP;202403;1000;10907;17;293;12;1;2;1039;286;Centro Local;47
SAO BERNARDO DO CAMPO;SP;202401;3000;849874;214;3423;134;23;18;70063;19762;Metrópole;1876
SAO BERNARDO DO CAMPO;SP;202402;3000;849874;328;4760;204;57;49;70063;3846;Metrópole;1876
SAO BERNARDO DO CAMPO;SP;202403;3000;849874;434;5942;280;69;80;70063;16536;Metrópole;1876
SAO CAETANO DO SUL;SP;202401;4000;162763;53;732;32;10;7;4036;1034;Metrópole;520
SAO CAETANO DO SUL;SP;202402;4000;162763;80;908;47;11;10;4036;1178;Metrópole;520
SAO CAETANO DO SUL;SP;202403;4000;162763;114;1679;74;18;25;4036;1134;Metrópole;520
SAO CARLOS;SP;202401;2000;256915;66;871;41;8;9;3585;913;Capital Regional;791
SAO CARLOS;SP;202402;2000;256915;96;1387;55;20;18;3585;1059;Capital Regional;791
SAO CARLOS;SP;202403;2000;256915;127;1851;82;22;28;3585;827;Capital Regional;791
SAO FRANCISCO;SP;202401;1000;2813;1;0;0;1;0;58;0;Centro Local;12
SAO FRANCISCO;SP;202402;1000;2813;3;41;2;0;1;58;0;Centro Local;12
SAO FRANCISCO;SP;202403;1000;2813;4;52;2;1;0;58;7;Centro Local;12
SAO JOAO DA BOA VISTA;SP;202401;2000;92315;25;403;19;2;6;1448;257;Centro Sub-Regional;240
SAO JOAO DA BOA VISTA;SP;202402;2000;92315;31;428;22;7;5;1448;274;Centro Sub-Regional;240
SAO JOAO DA BOA VISTA;SP;202403;2000;92315;40;522;29;7;7;1448;12;Centro Sub-Regional;240
SAO JOAO DAS DUAS PONTES;SP;202401;1000;2555;1;34;1;0;0;233;15;Centro Local;6
SAO JOAO DAS DUAS PONTES;SP;202402;1000;2555;2;29;2;0;0;233;66;Centro Local;6
SAO JOAO DAS DUAS PONTES;SP;202403;1000;2555;4;39;2;2;0;233;31;Centro Local;6
SAO JOAO DO PAU D'ALHO;SP;202401;1000;2095;1;46;1;0;0;77;6;Centro Local;4
SAO JOAO DO PAU D'ALHO;SP;202402;1000;2095;2;22;1;1;0;77;16;Centro Local;4
SAO JOAO DO PAU D'ALHO;SP;202403;1000;2095;3;103;3;0;1;77;14;Centro Local;4
SAO JOAQUIM DA BARRA;SP;202401;2000;52737;11;116;8;1;1;5187;333;Centro Sub-Regional;110
SAO JOAQUIM DA BARRA;SP;202402;2000;52737;15;157;7;2;0;5187;934;Centro Sub-Regional;110
SAO JOAQUIM DA BARRA;SP;202403;2000;52737;17;287;10;1;3;5187;377;Centro Sub-Regional;110
SAO JOSE DA BELA VISTA;SP;202401;1000;8991;1;0;0;1;0;469;0;Centro Local;22
SAO JOSE DA BELA VISTA;SP;202402;1000;8991;3;30;2;0;1;469;102;Centro Local;22
SAO JOSE DA BELA VISTA;SP;202403;1000;8991;4;23;2;0;0;469;64;Centro Local;22
SAO JOSE DO BARREIRO;SP;202401;1000;4141;2;0;0;2;0;181;0;Centro Local;14
SAO JOSE DO BARREIRO;SP;202402;1000;4141;3;44;2;0;1;181;29;Centro Local;14
SAO JOSE DO BARREIRO;SP;202403;1000;4141;4;122;3;1;1;181;40;Centro Local;14
SAO JOSE DO RIO PARDO;SP;202401;2000;55298;11;164;8;0;0;2780;3;Centro Sub-Regional;120
SAO JOSE DO RIO PARDO;SP;202402;2000;55298;18;226;12;3;2;2780;729;Centro Sub-Regional;120
SAO JOSE DO RIO PARDO;SP;202403;2000;55298;27;487;23;2;6;2780;617;Centro Sub-Regional;120
SAO JOSE DO RIO PRETO;SP;202401;2000;469173;136;1925;88;11;5;5876;74;Capital Regional;1352
SAO JOSE DO RIO PRETO;SP;202402;2000;469173;219;3170;135;36;31;5876;1696;Capital Regional;1352
SAO JOSE DO RIO PRETO;SP;202403;2000;469173;295;4427;191;46;48;5876;1002;Capital Regional;1352
SAO JOSE DOS CAMPOS;SP;202401;3000;737310;170;2575;112;19;17;28563;3945;Capital Regional;1785
SAO JOSE DOS CAMPOS;SP;202402;3000;737310;254;3690;163;41;38;28563;3750;Capital Regional;1785
SAO JOSE DOS CAMPOS;SP;202403;3000;737310;339;4676;225;59;61;28563;927;Capital Regional;1785
SAO LOURENCO DA SERRA;SP;202401;1000;16127;5;49;3;0;1;254;46;Metrópole;22
SAO LOURENCO DA SERRA;SP;202402;1000;16127;5;78;3;1;1;254;55;Metrópole;22
SAO LOURENCO DA SERRA;SP;202403;1000;16127;6;106;4;2;2;254;67;Metrópole;22
SAO LUIZ DO PARAITINGA;SP;202401;1000;10693;10;111;7;2;1;77;15;Centro Local;45
SAO LUIZ DO PARAITINGA;SP;202402;1000;10693;14;380;14;0;3;77;11;Centro Local;45
SAO LUIZ DO PARAITINGA;SP;202403;1000;10693;17;170;8;6;0;77;8;Centro Local;45
SAO MANUEL;SP;202401;1000;41287;9;138;8;0;2;448;69;Centro de Zona;122
SAO MANUEL;SP;202402;1000;41287;12;168;7;5;1;448;130;Centro de Zona;122
SAO MANUEL;SP;202403;1000;41287;14;159;6;5;2;448;123;Centro de Zona;122
SAO MIGUEL ARCANJO;SP;202401;1000;33071;8;133;7;0;1;2329;331;Centro Local;77
SAO MIGUEL ARCANJO;SP;202402;1000;33071;14;222;9;3;1;2329;208;Centro Local;77
SAO MIGUEL ARCANJO;SP;202403;1000;33071;19;199;10;4;2;2329;615;Centro Local;77
SAO PAULO;SP;202401;3000;12396372;3748;56015;2466;454;447;622440;155630;Metrópole;32773
SAO PAULO;SP;202402;3000;12396372;5622;82491;3672;851;825;622440;28928;Metrópole;32773
SAO PAULO;SP;202403;3000;12396372;7359;108541;4862;1255;1288;622440;48846;Metrópole;32773
SAO PEDRO;SP;202401;1000;36298;10;173;7;0;3;1297;261;Centro Local;127
SAO PEDRO;SP;202402;1000;36298;18;285;13;2;2;1297;172;Centro Local;127
SAO PEDRO;SP;202403;1000;36298;26;466;17;3;3;1297;173;Centro Local;127
SAO PEDRO DO TURVO;SP;202401;1000;7724;10;265;9;0;1;256;68;Centro Local;16
SAO PEDRO DO TURVO;SP;202402;1000;7724;14;123;5;5;1;256;10;Centro Local;16
SAO PEDRO DO TURVO;SP;202403;1000;7724;17;155;9;2;3;256;33;Centro Local;16
SAO ROQUE;SP;202401;1000;93076;25;310;15;3;1;4477;808;Centro Sub-Regional;243
SAO ROQUE;SP;202402;1000;93076;36;515;25;5;7;4477;625;Centro Sub-Regional;243
SAO ROQUE;SP;202403;1000;93076;48;574;24;12;6;4477;1080;Centro Sub-Regional;243
SAO SEBASTIAO;SP;202401;8000;91637;20;292;14;1;0;6468;1908;Centro Sub-Regional;367
SAO SEBASTIAO;SP;202402;8000;91637;28;344;17;5;3;6468;825;Centro Sub-Regional;367
SAO SEBASTIAO;SP;202403;8000;91637;37;470;23;6;9;6468;921;Centro Sub-Regional;367
SAO SEBASTIAO DA GRAMA;SP;202401;1000;12137;4;2;1;1;0;764;67;Centro Local;22
SAO SEBASTIAO DA GRAMA;SP;202402;1000;12137;6;60;4;0;1;764;26;Centro Local;22
SAO SEBASTIAO DA GRAMA;SP;202403;1000;12137;7;32;1;3;0;764;113;Centro Local;22
SAO SIMAO;SP;202401;1000;15446;3;92;3;0;1;392;88;Centro Local;42
SAO SIMAO;SP;202402;1000;15446;3;55;2;1;0;392;74;Centro Local;42
SAO SIMAO;SP;202403;1000;15446;4;53;3;0;1;392;86;Centro Local;42
SAO VICENTE;SP;202401;1000;370839;78;957;47;9;6;30007;8087;Capital Regional;1368
SAO VICENTE;SP;202402;1000;370839;113;1517;73;16;24;30007;7219;Capital Regional;1368
SAO VICENTE;SP;202403;1000;370839;140;2209;92;23;23;30007;7058;Capital Regional;1368
SARAPUI;SP;202401;1000;10493;3;84;2;0;0;219;25;Centro Local;33
SARAPUI;SP;202402;1000;10493;5;82;4;1;1;219;18;Centro Local;33
SARAPUI;SP;202403;1000;10493;10;173;9;1;1;219;36;Centro Local;33
SARUTAIA;SP;202401;1000;3623;1;0;0;1;0;28;0;Centro Local;16
SARUTAIA;SP;202402;1000;3623;1;14;1;0;1;28;5;Centro Local;16
SARUTAIA;SP;202403;1000;3623;1;44;1;0;0;28;8;Centro Local;16
SEBASTIANOPOLIS DO SUL;SP;202401;5000;3595;4;46;3;0;0;5;1;Centro Sub-Regional;10
SEBASTIANOPOLIS DO SUL;SP;202402;5000;3595;4;93;4;0;1;5;1;Centro Sub-Regional;10
SEBASTIANOPOLIS DO SUL;SP;202403;5000;3595;5;143;5;0;0;5;0;Centro Sub-Regional;10
SERRA AZUL;SP;202401;1000;15292;2;9;2;0;0;751;28;Capital Regional;28
SERRA AZUL;SP;202402;1000;15292;3;22;2;1;0;751;162;Capital Regional;28
SERRA AZUL;SP;202403;1000;15292;3;88;3;0;1;751;217;Capital Regional;28
SERRA NEGRA;SP;202401;1000;29669;10;134;7;0;2;1721;51;Centro Local;94
SERRA NEGRA;SP;202402;1000;29669;15;281;11;1;2;1721;234;Centro Local;94
SERRA NEGRA;SP;202403;1000;29669;17;295;12;5;4;1721;20;Centro Local;94
SERRANA;SP;202401;1000;46166;5;56;2;1;0;2691;86;Capital Regional;126
SERRANA;SP;202402;1000;46166;14;202;8;1;2;2691;445;Capital Regional;126
SERRANA;SP;202403;1000;46166;16;148;6;4;1;2691;639;Capital Regional;126
SERTAOZINHO;SP;202401;2000;128432;32;513;19;2;2;12105;484;Centro Sub-Regional;326
SERTAOZINHO;SP;202402;2000;128432;41;471;18;12;7;12105;463;Centro Sub-Regional;326
SERTAOZINHO;SP;202403;2000;128432;51;736;35;3;15;12105;2494;Centro Sub-Regional;326
SETE BARRAS;SP;202401;1000;12731;5;52;2;0;1;112;8;Centro Local;24
SETE BARRAS;SP;202402;1000;12731;6;93;5;1;3;112;11;Centro Local;24
SETE BARRAS;SP;202403;1000;12731;7;90;5;1;0;112;7;Centro Local;24
SEVERINIA;SP;202401;1000;17820;3;58;1;0;0;390;57;Centro Local;27
SEVERINIA;SP;202402;1000;17820;6;188;6;0;2;390;102;Centro Local;27
SEVERINIA;SP;202403;1000;17820;6;83;3;3;0;390;69;Centro Local;27
SILVEIRAS;SP;202402;1000;6375;2;1;1;0;0;603;33;Centro Local;12
SILVEIRAS;SP;202403;1000;6375;2;36;1;0;0;603;61;Centro Local;12
SOCORRO;SP;202401;1000;41690;23;315;17;3;1;2624;63;Centro Local;96
SOCORRO;SP;202402;1000;41690;32;369;16;7;3;2624;67;Centro Local;96
SOCORRO;SP;202403;1000;41690;43;719;28;5;10;2624;710;Centro Local;96
SOROCABA;SP;202401;3000;695328;183;2668;118;17;17;50513;10468;Capital Regional;2125
SOROCABA;SP;202402;3000;695328;295;4231;187;41;43;50513;13454;Capital Regional;2125
SOROCABA;SP;202403;3000;695328;398;6100;267;61;78;50513;2667;Capital Regional;2125
SUD MENNUCCI;SP;202401;1000;7738;3;11;1;1;0;235;4;Centro Local;17
SUD MENNUCCI;SP;202402;1000;7738;3;9;1;1;1;235;12;Centro Local;17
SUD MENNUCCI;SP;202403;1000;7738;6;145;4;0;2;235;7;Centro Local;17
SUMARE;SP;202401;2000;289875;64;632;34;11;5;23850;5181;Metrópole;693
SUMARE;SP;202402;2000;289875;88;1175;55;11;20;23850;2429;Metrópole;693
SUMARE;SP;202403;2000;289875;117;1315;71;19;19;23850;2123;Metrópole;693
SUZANAPOLIS;SP;202401;4000;4063;1;0;0;1;0;296;0;Centro Local;6
SUZANAPOLIS;SP;202402;4000;4063;2;1;1;0;1;296;79;Centro Local;6
SUZANAPOLIS;SP;202403;4000;4063;4;43;3;0;0;296;45;Centro Local;6
SUZANO;SP;202401;2000;303397;70;810;41;10;7;17988;2927;Metrópole;689
SUZANO;SP;202402;2000;303397;100;1453;59;17;17;17988;2505;Metrópole;689
SUZANO;SP;202403;2000;303397;126;1835;81;23;28;17988;4701;Metrópole;689
TABAPUA;SP;202401;1000;12561;5;40;2;1;0;652;39;Centro Local;25
TABAPUA;SP;202402;1000;12561;8;183;5;0;2;652;51;Centro Local;25
TABAPUA;SP;202403;1000;12561;10;154;7;1;3;652;165;Centro Local;25
TABATINGA;SP;202401;1000;16787;9;115;6;1;1;20;2;Centro Local;31
TABATINGA;SP;202402;1000;16787;14;157;10;2;2;20;5;Centro Local;31
TABATINGA;SP;202403;1000;16787;15;236;10;4;4;20;1;Centro Local;31
TABOAO DA SERRA;SP;202401;1000;297528;55;776;37;9;7;6344;515;Metrópole;604
TABOAO DA SERRA;SP;202402;1000;297528;81;1315;54;12;12;6344;673;Metrópole;604
TABOAO DA SERRA;SP;202403;1000;297528;103;1535;69;18;20;6344;1118;Metrópole;604
TACIBA;SP;202401;1000;6371;2;80;2;0;0;138;18;Capital Regional;17
TACIBA;SP;202402;1000;6371;2;60;2;0;0;138;16;Capital Regional;17
TACIBA;SP;202403;1000;6371;6;56;3;2;0;138;6;Capital Regional;17
TAGUAI;SP;202401;1000;14415;3;50;2;0;0;1006;237;Centro Local;33
TAGUAI;SP;202402;1000;14415;4;77;4;0;1;1006;184;Centro Local;33
TAGUAI;SP;202403;1000;14415;6;61;5;1;0;1006;134;Centro Local;33
TAIACU;SP;202401;1000;6346;3;4;1;2;0;350;52;Centro Local;23
TAIACU;SP;202402;1000;6346;5;98;4;0;1;350;23;Centro Local;23
TAIACU;SP;202403;1000;6346;5;46;3;2;1;350;67;Centro Local;23
TAIUVA;SP;202402;1000;5562;2;9;1;0;0;168;38;Centro Local;14
TAIUVA;SP;202403;1000;5562;4;35;2;1;0;168;29;Centro Local;14
TAMBAU;SP;202401;1000;23255;2;17;1;0;0;332;67;Centro Local;45
TAMBAU;SP;202402;1000;23255;8;71;5;0;1;332;10;Centro Local;45
TAMBAU;SP;202403;1000;23255;11;267;11;0;3;332;48;Centro Local;45
TANABI;SP;202401;2000;26231;15;172;9;3;0;37;7;Centro Local;44
TANABI;SP;202402;2000;26231;20;293;11;5;3;37;4;Centro Local;44
TANABI;SP;202403;2000;26231;24;415;16;2;5;37;8;Centro Local;44
TAPIRAI;SP;202401;1000;7725;2;36;2;0;1;113;25;Centro Local;32
TAPIRAI;SP;202402;1000;7725;3;42;3;0;0;113;0;Centro Local;32
TAPIRAI;SP;202403;1000;7725;5;90;4;0;0;113;15;Centro Local;32
TAPIRATIBA;SP;202401;1000;12940;2;25;2;0;0;911;164;Centro Local;39
